company_name,extracted_email,website,art_affinity_score,art_category,country
"Architecte d'intérieur Metz (57, Moselle)",contact-metz@notesdestyles.com,https://www.notesdestyles.com/nos-agences/architecte-dinterieur-moselle/architecte-dinterieur-metz/,0.0,Neutral,France
Moselle | Luxembourg: Décorateur d'intérieur sur Metz,contact@maison1995.fr,https://www.maison1995.fr/,0.0,Neutral,France
Agence SLAI à Besançon: Architecture Intérieure et ...,,https://www.slai-interieur.com/,0.0,Neutral,France
Rose Blush: agence d'architecture d'intérieur à Besançon,,https://www.roseblush-interieur.com/,0.0,Neutral,France
Décorateur Architecte d'intérieur – Besançon (25),"contact@mhdeco.fr,dor@mikado.com",https://mh-interior.fr/decorateur-bourgogne-franche-comte/decorateur-architecte-interieur-besancon-25/,0.0,Neutral,France
L'ATELIER DÉCO - Site de latelierdecobykb !,"info@email.com,k.buxerolles@latelierdeco.net",https://www.latelierdeco.net/,0.0,Neutral,France
Architectes d'intérieur à Besançon (25),,https://www.pagesjaunes.fr/annuaire/besancon-25/architectes-d-interieur,0.0,Neutral,France
Chloé Ledentu Décoration: Décoratrice d'intérieur Besançon,chloeledentu.decoration@gmail.com,https://www.chloeledentu-decoration.fr/,0.0,Neutral,France
Atelier WelcHome in - Création bien-être et décoration ...,"contact@atelier-whi.fr,parlons-nous@atelier-whi.fr",https://www.atelier-whi.fr/,0.0,Neutral,France
Chloé Ledentu Décoration: Décoratrice d'intérieur Besançon,chloeledentu.decoration@gmail.com,https://www.chloeledentu-decoration.fr/,0.0,Neutral,France
Décorateur Architecte d'intérieur – Besançon (25),"contact@mhdeco.fr,dor@mikado.com",https://mh-interior.fr/decorateur-bourgogne-franche-comte/decorateur-architecte-interieur-besancon-25/,0.0,Neutral,France
Rose Blush: agence d'architecture d'intérieur à Besançon,,https://www.roseblush-interieur.com/,0.0,Neutral,France
L'ATELIER DÉCO - Site de latelierdecobykb !,"info@email.com,k.buxerolles@latelierdeco.net",https://www.latelierdeco.net/,0.0,Neutral,France
Atelier WelcHome in - Création bien-être et décoration ...,"contact@atelier-whi.fr,parlons-nous@atelier-whi.fr",https://www.atelier-whi.fr/,0.0,Neutral,France
Décorateurs et décoratrices d'intérieur à Besançon,,https://www.pagesjaunes.fr/annuaire/besancon-25/decorateurs,0.0,Neutral,France
Arcalia – Designer d'Intérieur & Plans 3D à Besançon,design.arcalia@gmail.com,https://arcalia.fr/,0.0,Neutral,France
Architecte d'Intérieur à Orléans • Julie Mlinaric,julie@jmarchitecture.fr,https://jmarchitecture.fr/,0.0,Neutral,France
Architectes d'intérieur à Orléans (45),,https://www.pagesjaunes.fr/annuaire/orleans-45/architectes-d-interieur,0.0,Neutral,France
Architecte d'intérieur à Orléans | O' CARRÉ,info@o-carre.fr,https://www.o-carre.fr/,0.0,Neutral,France
Architecte d'intérieur salaire et fiche métier - Recrutimmo,,"https://www.recrutimmo.com/metiers/architecte-d-interieur#:~:text=La%20r%C3%A9mun%C3%A9ration,environ%203800%E2%82%AC%20par%20mois.",0.0,Neutral,France
How Much Does an Interior Designer Cost in 2026? - Decorilla,,"https://www.decorilla.com/online-decorating/interior-designer-cost/#:~:text=Hourly%20Interior%20Designer%20Rates&text=On%20average%2C%20smaller%20residential%20projects,the%20number%20of%20hours%20required.",0.0,Neutral,France
Décorateur à Orléans (45),,https://www.pagesjaunes.fr/annuaire/orleans-45/decorateurs,0.0,Neutral,France
Architecte d'Intérieur à Orléans • Julie Mlinaric,julie@jmarchitecture.fr,https://jmarchitecture.fr/,0.0,Neutral,France
Anaïs Décoration | Décoratrice d'intérieur experte couleurs ...,"anais.decoration@outlook.fr,utilisateur@domaine.com",https://www.anaisdecoration.fr/,0.0,Neutral,France
Marie Gros | Décoratrice d'intérieur à Orléans,"lbh.decoration@gmail.com,8c4075d5481d476e945486754f783364@sentry.io",https://www.littlebluehome.fr/,0.0,Neutral,France
Décorateur d'intérieur : Pourquoi faire appel à lui ? - hemea,contact@hemea.com,"https://www.hemea.com/fr/architecture/decorateur-interieur#:~:text=Le%20tarif%20moyen%20pour%20engager,et%20accessoires%20sont%20non%20compris.",0.0,Neutral,France
Combien coûtent les services d'un designer d'intérieur - Koncept Design,"kpelchat@konceptdesign.ca,%20kpelchat@konceptdesign.ca","https://konceptdesign.ca/combien-coutent-les-services-dun-designer-dinterieur/#:~:text=Un%20designer%20peut%20facilement%20consacrer,250%20%24%20et%2022%20500%20%24.",0.0,Neutral,France
Différences entre architecte d'intérieur et décorateur ? - LISAA,info@lisaa.com,"https://www.lisaa.com/fr/actualite-ecole-art-applique/decorateur-d-interieur-ou-architecte-d-interieur-quelles-differences#:~:text=Quel%20est%20le%20r%C3%B4le%20d'un%20architecte%20d'int%C3%A9rieur%20%3F,'ergonomie%20d'un%20espace.",0.0,Neutral,France
Architecte et décoratrice d'intérieur - Rouen Normandie,aucoeurdemamaison@gmail.com,https://aucoeurdemamaison.com/,0.0,Neutral,France
"Cosilio, le cabinet d'architecture d'intérieur Rouennais",,https://www.cosilio.fr/,0.0,Neutral,France
RJ Architecture : Architecte d'Intérieur Rouen - Maison de ...,,https://www.rj-architecture.com/,0.0,Neutral,France
Architecte d'intérieur Rouen • Histoire d'Espace,idl@histoire-despace.fr,https://www.histoire-despace.fr/,0.0,Neutral,France
Architectes d'intérieur à Rouen 76,,https://www.pagesjaunes.fr/annuaire/rouen-76/architectes-d-interieur,0.0,Neutral,France
Architecte d'intérieur Rouen – Agence Louise Edouin,,https://www.louiseedouin.fr/,0.0,Neutral,France
Architecte d'intérieur salaire et fiche métier - Recrutimmo,,"https://www.recrutimmo.com/metiers/architecte-d-interieur#:~:text=La%20r%C3%A9mun%C3%A9ration,environ%203800%E2%82%AC%20par%20mois.",0.0,Neutral,France
Quand faire appel à un architecte d'intérieur ? - Ct Création Carl Tran,ctcreation@sfr.fr,https://www.carltran-ctcreation.fr/quand-faire-appel-a-un-architecte-interieur/,0.0,Neutral,France
"J'OSE, Architecte d'intérieur",contact@j-ose.fr,https://j-ose.fr/,0.0,Neutral,France
Sophie Jelger - Décoratrice d'intérieur éco-responsable ...,sophie.jelger@gmail.com,https://www.sophiejelger.fr/,0.0,Neutral,France
Severine Muller - Décoratrice d'intérieur à Mulhouse,,https://www.severinemuller-deco.fr/,0.0,Neutral,France
